 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 29 506 3 3 ZTF_g 2106475261115 0 2.4032 107.448 12.9633 26.3996 4.23929e-05 0.0377362 -0.0902469 6.15136e-05 390 30. 0.078731 0.075069 19.6382 26.3996 1 2459860.9752662 506120111 21.0928832376661 57.2045925370648 0.41016618484384 1.03079879650291 -20.2459306397805 101.764149730394 -0.200289475237463 1.03211537927344 1.56300433245117 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 30 506 3 3 ZTF_i 2108365711115 0 2.1631 202.513 12.2294 25.5982 6.9189e-06 0.0281053 0.170452 2.40161e-05 500 30. 0.085624 0.073956 19.0053 25.5982 2 2459862.8657176 506120311 -25.9528576526284 48.8251817008206 -0.591283986893351 1.01482858943358 14.0965072687943 96.2993922421641 0.14736799190387 1.02794309144067 1.44773025640076 20.5660001373291 0.0879999995231628 1.5900000333786 0.211999997496605 2459135.869687 2459852.881412 0
 31 506 3 3 ZTF_r 2108449971115 0 1.7989 211.284 18.0118 26.2559 2.50338e-05 0.0354901 0.0916662 2.84534e-05 497 30. 0.072548 0.072812 19.3891 26.2559 1 2459862.9499769 506120211 17.0402893683428 68.7363809371284 0.275768784131774 0.938924678664665 -32.0597638963584 138.515835765258 -0.233010818383635 1.03104144395767 1.16147858979923 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 32 506 3 3 ZTF_r 2112378501115 0 1.7261 214.271 11.1318 26.2475 9.8288e-06 0.0220383 0.0930236 1.10816e-05 495 30. 0.06535 0.073053 19.9472 26.2475 1 2459866.8785069 506120211 -51.5076554619239 43.2059616064785 -1.32612025270805 0.940083737449603 -40.8943569590141 88.1844519243592 -0.466859881845156 1.02912824991359 1.16147858979923 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 33 506 3 3 ZTF_g 2112458681115 0 2.2676 108.608 12.3232 26.4012 4.07872e-05 0.0386238 -0.0964726 5.60385e-05 410 30. 0.074272 0.071732 19.7344 26.4012 1 2459866.9586806 506120111 -33.8544259646968 57.7838069224581 -0.651724585740721 0.949247602545504 45.8166118788202 107.001710537902 0.431069645186095 1.03033443037405 1.56300433245117 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 34 506 3 3 ZTF_r 2115351111115 4194304 1.7518 214.596 8.21636 26.2837 1.31629e-05 0.0244116 0.0950063 1.47429e-05 448 30. 0.073499 0.072699 20.3061 26.2837 1 2459869.8511111 506120211 0.0799363587208697 7.27396270344341 0.0122244152071458 0.606470062947771 -53.3247151203491 37.8224492464455 -1.41936498598812 1.027936458913 1.16147858979923 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 56
 35 506 3 3 ZTF_g 2117374221115 0 2.9421 109.938 5.91168 26.3901 2.85752e-05 0.036366 -0.0773356 3.45138e-05 467 30. 0.084248 0.082108 20.2978 26.3901 1 2459871.8742245 506120111 -66.3492889479542 36.0408674577877 -2.04783913710785 0.960998095629092 -126.571935999266 55.8194949180718 -2.28279394963267 1.05054716525768 1.56300433245117 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 36 506 3 3 ZTF_r 2119331081115 0 2.0054 135.66 6.71058 25.8016 4.30496e-05 0.0465333 0.0793998 4.88774e-05 498 30. 0.07509 0.071836 19.9756 25.8016 1 2459873.831088 506120211 23.4741641626253 27.2565448195307 0.958019032190396 0.978904468152169 26.0142040476218 54.3216841651975 0.482117070026086 1.02565033716136 1.16147858979923 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 37 506 3 3 ZTF_g 2119400591115 33554432 2.1608 5.60121 6.02108 23.2071 0.00441737 0.134218 -0.104108 0.00955058 96 30. 0.094299 0.090181 17.353 23.2071 1 2459873.9005903 506120111 -22.7336974489028 27.6073305989535 -0.916010519207633 0.990375025742014 -56.0022589688346 51.9324977282976 -1.08562922777261 1.03894435052566 1.56300433245117 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 38 506 3 3 ZTF_r 2122382991115 0 2.8082 211.871 6.52402 26.2569 1.14322e-05 0.0238662 0.0942916 1.2934e-05 496 30. 0.083918 0.082274 20.1137 26.2569 1 2459876.8829977 506120211 -19.5981125611518 35.3453903987145 -0.616788497389213 1.03028796371198 33.0368447746115 54.8422191345351 0.606455215522019 1.06537850389313 1.16147858979923 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 39 506 3 3 ZTF_g 2122429561115 0 3.6768 108.12 5.56727 26.3842 3.54182e-05 0.0378905 -0.0901424 4.69027e-05 440 30. 0.088651 0.083233 20.1484 26.3842 1 2459876.9295602 506120111 30.7729860780692 40.4115028233117 0.847070271521426 0.969733468676077 -16.8293968357207 54.9444477505395 -0.308361344691479 1.06953571614984 1.56300433245117 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 40 506 3 3 ZTF_r 2124316641115 0 2.3019 212.455 6.494 26.262 9.7563e-06 0.0220311 0.0899709 1.10315e-05 497 30. 0.0703 0.067609 20.3378 26.262 1 2459878.8166435 506120211 20.1869148786366 30.5209685304319 0.735743513193657 0.959196368696719 87.0249676730369 53.2228454175167 1.6461180372828 1.04749220026574 1.16147858979923 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 41 506 3 3 ZTF_g 2124395501115 0 2.3508 110.578 5.50132 26.411 1.65734e-05 0.0287992 -0.0947331 1.88597e-05 497 30. 0.073423 0.072159 20.5774 26.411 1 2459878.8955093 506120111 13.0783151009686 26.9522577065192 0.539773360963342 0.918550712657657 77.3917698520514 47.8013173228506 1.62993432479084 1.03865012642911 1.56300433245117 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 42 506 3 3 ZTF_i 2126325261115 0 2.0801 202.124 7.09584 25.5984 3.964e-06 0.0213421 0.171708 1.38485e-05 504 30. 0.084169 0.072994 19.5942 25.5984 2 2459880.8252662 506120311 14.4615401626969 31.1916530382032 0.515740168514178 0.909586060829746 64.0992240413929 61.0878145227543 1.05636347457181 1.02785161790375 1.44773025640076 20.5660001373291 0.0879999995231628 1.5900000333786 0.211999997496605 2459135.869687 2459852.881412 0
