#instrument     mjdstart    exp    flt flux   unc    sig  flare
TNT/ULTRASPEC   59932.62449  29.85 r    0.02  2.15   0.01 
TNT/ULTRASPEC   59932.62483  29.85 r    1.14  2.04   0.56 
TNT/ULTRASPEC   59932.62518  29.85 r    4.13  2.09   1.98 
TNT/ULTRASPEC   59932.62553  29.85 r    1.69  2.20   0.77 
TNT/ULTRASPEC   59932.62587  29.85 r    2.03  2.00   1.01 
TNT/ULTRASPEC   59932.62622  29.85 r    3.40  1.70   2.00 
TNT/ULTRASPEC   59932.62656  29.85 r    3.43  2.33   1.47 
TNT/ULTRASPEC   59932.62691  29.85 r    1.29  2.05   0.63 
TNT/ULTRASPEC   59932.62725  29.85 r    0.80  2.06   0.39 
TNT/ULTRASPEC   59932.62760  29.85 r    2.80  2.10   1.33 
TNT/ULTRASPEC   59932.62795  29.85 r    4.25  2.20   1.93 
TNT/ULTRASPEC   59932.62829  29.85 r   -0.71  1.98  -0.36 
TNT/ULTRASPEC   59932.62864  29.85 r   -2.85  2.33  -1.22 
TNT/ULTRASPEC   59932.62898  29.85 r   -1.47  2.26  -0.65 
TNT/ULTRASPEC   59932.62933  29.85 r    2.12  2.38   0.89 
TNT/ULTRASPEC   59932.62967  29.85 r   -0.17  2.03  -0.08 
TNT/ULTRASPEC   59932.63002  29.85 r    0.76  2.04   0.37 
TNT/ULTRASPEC   59932.63037  29.85 r    0.24  1.97   0.12 
TNT/ULTRASPEC   59932.63071  29.85 r   -1.65  2.20  -0.75 
TNT/ULTRASPEC   59932.63106  29.85 r   -2.88  1.85  -1.56 
TNT/ULTRASPEC   59932.63140  29.85 r    1.06  1.78   0.60 
TNT/ULTRASPEC   59932.63175  29.85 r    2.78  1.90   1.46 
TNT/ULTRASPEC   59932.63209  29.85 r   -1.29  2.08  -0.62 
TNT/ULTRASPEC   59932.63244  29.85 r    1.87  1.95   0.96 
TNT/ULTRASPEC   59932.63279  29.85 r    4.57  1.77   2.58 
TNT/ULTRASPEC   59932.63313  29.85 r    0.80  2.05   0.39 
TNT/ULTRASPEC   59932.63348  29.85 r    4.19  1.98   2.12 
TNT/ULTRASPEC   59932.63382  29.85 r    7.58  2.02   3.75 *
