 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 384 506 3 3 ZTF_r 1384338551115 0 2.3797 200.962 6.08089 26.2019 1.01082e-05 0.0224379 0.0948493 1.14942e-05 503 30. 0.065366 0.062031 20.2949 26.2019 1 2459138.8385532 506120211 1.82714961493167 28.6423662716919 0.0709610474941146 1.05865708599942 17.7024362997681 49.2127929777761 0.362134765137252 1.05020449619434 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 385 506 3 3 ZTF_r 1386367871115 0 1.7784 203.575 6.16989 26.208 7.6641e-06 0.019876 0.0928429 8.70521e-06 507 30. 0.055952 0.055619 20.5122 26.208 1 2459140.8678704 506120211 -2.29079641204997 23.8360923376487 -0.106907023023235 1.05794863872425 79.6293051782705 47.1192707149533 1.70133391102487 1.03051731944876 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 386 506 3 3 ZTF_g 1386411741115 0 2.4704 105.323 4.88847 26.3765 1.79865e-05 0.0299462 -0.108633 2.08871e-05 497 30. 0.060995 0.057511 20.6181 26.3765 1 2459140.9117477 506120111 16.7179601006537 23.9533804307195 0.776374519436482 1.05477508529639 -26.34376055858 41.2434398971558 -0.643040138450159 1.03822804868356 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 387 506 3 3 ZTF_r 1388361271115 0 2.0813 208.659 5.71802 26.2478 9.049e-06 0.0212264 0.0833697 1.02588e-05 494 30. 0.058375 0.057296 20.5008 26.2478 1 2459142.8612731 506120211 -25.6708448610932 24.9120793082315 -1.14626487727708 1.05842303605946 59.5087310321666 47.4400983899376 1.26284573162279 1.03022169006338 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 388 506 3 3 ZTF_g 1388406451115 0 2.2496 107.353 4.49447 26.4024 1.41087e-05 0.0266631 -0.119461 1.60531e-05 504 30. 0.062068 0.057418 20.8147 26.4024 1 2459142.9064583 506120111 -27.5172207190879 20.3664252626489 -1.50295009644832 0.96460516081267 -51.8302869422095 37.8303559739949 -1.37929886101746 1.02989625851756 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 389 506 3 3 ZTF_r 1389337991115 0 1.4373 209.49 5.63616 26.2349 1.00356e-05 0.0223337 0.091903 1.13303e-05 495 30. 0.063571 0.070541 20.6714 26.2349 3 2459143.8379977 506120211 -3.11639691040728 20.9192993782097 -0.165714469554743 0.891568449060906 57.0441386675615 43.9663062998984 1.30618964967838 1.02332065402313 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 390 506 3 3 ZTF_g 1389395171115 0 2.0539 108.878 4.22962 26.389 1.51033e-05 0.0274293 -0.0969807 1.72036e-05 498 30. 0.059584 0.055193 20.9572 26.389 3 2459143.8951736 506120111 5.98545103216218 18.7859889948926 0.354419509041649 0.955233250846066 8.05320775013726 35.3440671296576 0.229386350414436 1.03469140591678 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 391 506 3 3 ZTF_g 1390378881115 0 2.1952 84.409 4.04965 26.1225 2.46824e-05 0.0349368 -0.10962 2.81898e-05 496 30. 0.06669 0.057482 20.6767 26.1225 3 2459144.8788889 506120111 -7.93124721793377 19.1961618979601 -0.459601972741301 0.952040081567225 -23.7308277502879 36.0588087049396 -0.662547019676342 1.02866847600472 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 392 506 3 3 ZTF_g 1390380311115 0 2.4329 84.6824 4.03925 26.1451 1.99547e-05 0.0313621 -0.133929 2.2857e-05 496 30. 0.067696 0.057429 20.6394 26.1451 1 2459144.8803125 506120111 2.22039121585062 19.365809019942 0.12754065909834 1.02185710250554 15.5313528902889 35.1570550513488 0.444745938553806 1.02836242353523 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 393 506 3 3 ZTF_r 1390403531115 0 1.445 200.359 5.21468 26.1862 9.27e-06 0.0215585 0.0912164 1.04891e-05 500 30. 0.063456 0.063808 20.7069 26.1862 1 2459144.9035301 506120211 11.239169231759 18.8048787792043 0.66484204008167 0.930951369478088 87.6365558644959 38.8020220238792 2.27376792518979 1.02623361484316 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 394 506 3 3 ZTF_r 1390404461115 0 1.5422 201.945 5.20592 26.2081 8.1565e-06 0.0202954 0.0872865 9.21431e-06 503 30. 0.053993 0.069328 20.7179 26.2081 3 2459144.9044676 506120211 -19.7041671613479 18.4547695903049 -1.18769316436792 0.993155971050056 30.7782767572083 38.3423242232638 0.808129680443141 1.02236558739554 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 395 506 3 3 ZTF_r 1391370681115 0 1.6622 208.444 5.30491 26.2437 8.1483e-06 0.0201589 0.0882287 9.21985e-06 495 30. 0.057862 0.063879 20.7196 26.2437 3 2459145.8706829 506120211 -2.44257934122936 20.1824383704552 -0.134626280065986 0.938603985718912 -1.60187319973395 40.5705514314838 -0.0397495683690983 1.02789700713481 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 396 506 3 3 ZTF_r 1392388311115 0 1.5137 27.3973 7.18011 24.0481 7.82174e-05 0.0525005 0.0910337 9.70216e-05 363 30. 0.063176 0.077622 18.3089 24.0481 3 2459146.8883102 506120211 21.041264079394 26.7082999352823 0.876355634709234 1.12530015113208 74.6573739555012 58.5242389287742 1.28425754935436 1.03038711187895 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 397 506 3 3 ZTF_r 1392389231115 0 1.3356 22.1924 7.27682 23.8206 5.90017e-05 0.0419433 0.0896187 7.69291e-05 304 30. 0.076898 0.081366 18.137 23.8206 1 2459146.8892361 506120211 13.8830500216925 26.2702715247247 0.58786164819558 0.965846311227873 68.3605304704287 58.0055558764423 1.18645432383855 1.04115153126397 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 398 506 3 3 ZTF_g 1392446671115 33554464 2.2136 4.32053 5.5161 22.8941 0.00230022 0.0733362 -0.0147769 0.00544057 73 30. 0.077021 0.079085 17.1083 22.8941 3 2459146.9466782 506120111 7.51310687151764 29.052839738054 0.287664174974671 0.845580908602499 66.0561354562516 51.3459851756219 1.29515534859494 1.0626276403708 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 399 506 3 3 ZTF_g 1392455851115 33554480 2.071 2.0818 5.55268 21.9988 0.00540355 0.0620718 -0.0213677 0.0128572 24 30. 0.081595 0.076111 16.2701 21.9988 1 2459146.9558565 506120111 16.4224806960102 26.606708639047 0.686597799654073 1.03970104774215 -24.3191745092367 51.1754333630011 -0.478412471372615 1.07931126877811 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 400 506 3 3 ZTF_r 1395361311115 0 2.6351 204.336 9.20363 26.221 1.60311e-05 0.0283225 0.0908572 1.81956e-05 498 30. 0.070142 0.06853 19.7556 26.221 3 2459149.8613194 506120211 35.7406331980058 47.4232577976181 0.838350559382803 1.04315071814374 58.786474234805 77.2925915933082 0.765693105911779 1.04351122172997 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 401 506 3 3 ZTF_g 1395414341115 0 2.9676 105.233 7.79573 26.3533 3.14289e-05 0.0350155 -0.0849042 4.24619e-05 426 30. 0.072152 0.067849 19.955 26.3533 3 2459149.9143403 506120111 2.60119276208164 45.3808800645391 0.0637608978790508 0.969672872498756 40.3349343138787 69.6094825134528 0.58334857480519 1.04994895266645 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 402 506 3 3 ZTF_r 1396307471115 0 2.5344 214.316 10.4359 26.2772 1.74034e-05 0.0295657 0.100818 1.97549e-05 495 30. 0.072286 0.071284 19.7381 26.2772 3 2459150.8074769 506120211 -11.1516663881331 51.6441697004637 -0.240200147754558 0.952578182889656 70.1302004459725 85.4113881702338 0.82661730354028 1.05395719168086 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 403 506 3 3 ZTF_r 1396308411115 0 2.4236 216.379 10.3894 26.2617 1.46575e-05 0.0270267 0.116175 1.67428e-05 494 30. 0.074214 0.06863 19.7441 26.2617 1 2459150.8084144 506120211 143.420220695469 50.6124148078211 3.15215909367883 0.99928483072856 213.69229643477 84.6088450703519 2.54266000401192 1.0543011965412 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 404 506 3 3 ZTF_g 1396403941115 0 2.5186 112.046 11.0459 26.4318 3.2001e-05 0.035104 -0.0791262 4.37187e-05 418 30. 0.066281 0.063714 19.7904 26.4318 3 2459150.9039468 506120111 -5.28824547282111 55.7797343558935 -0.105460533916525 0.934697270247949 -24.2270695182896 96.3975048871494 -0.253017339545777 1.03553037839029 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 405 506 3 3 ZTF_g 1396416411115 0 2.5144 111.547 10.9422 26.3975 3.75379e-05 0.0377191 -0.0623237 5.13821e-05 411 30. 0.067494 0.058662 19.7902 26.3975 1 2459150.916412 506120111 20.9965295956207 54.6327045853346 0.427513288740275 0.949330964894846 -43.0913533036415 92.3494261157963 -0.469754690115809 1.04283569523638 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 406 506 3 3 ZTF_g 1397320471115 0 2.835 113.994 13.7728 26.4184 4.92223e-05 0.0370551 -0.0668721 7.46566e-05 334 30. 0.072941 0.067167 19.4436 26.4184 3 2459151.8204745 506120111 12.0137688584883 73.2857372155713 0.182353713614537 1.00540851756175 -48.9683352933068 115.010247784999 -0.428641280219258 1.05193539284374 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 407 506 3 3 ZTF_r 1397346191115 0 2.1595 218.267 11.9945 26.2935 1.25648e-05 0.0250595 0.0908776 1.42124e-05 497 30. 0.067606 0.068881 19.712 26.2935 3 2459151.8461921 506120211 -101.694311646909 54.9137674266073 -2.06001423798024 1.01672197688199 -127.019574989754 99.041306281398 -1.29112855975514 1.04100321873173 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 408 506 3 3 ZTF_g 1398337811115 0 3.284 112.589 16.8533 26.4381 8.15704e-05 0.039044 -0.0862286 0.000136578 262 30. 0.0993 0.079914 19.1212 26.4381 1 2459152.8378125 506120111 -93.0648272918721 101.381781761225 -1.02112864011494 1.02003572455342 -214.456103096326 145.352475787765 -1.48535810015811 1.07125364759489 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 409 506 3 3 ZTF_g 1398338751115 0 2.9537 111.812 16.8054 26.4202 7.96825e-05 0.0406825 -0.0612893 0.000129956 288 30. 0.082713 0.082133 19.1984 26.4202 3 2459152.83875 506120111 143.775647795659 90.6727811874811 1.76385628604172 0.964500293114286 173.944313511633 138.891647126128 1.26080899819685 1.05271499807013 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 410 506 3 3 ZTF_r 1398387961115 0 2.196 215.753 14.8399 26.2762 2.30201e-05 0.0338588 0.0987574 2.61563e-05 496 30. 0.069226 0.064971 19.472 26.2762 1 2459152.887963 506120211 -56.3139350288028 68.4443734761757 -0.91523564120405 0.937302249973744 -223.431663768337 122.308943855986 -1.83908454923617 1.04221858842752 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 411 506 3 3 ZTF_r 1398388901115 0 1.8352 216.385 14.868 26.2768 1.51029e-05 0.0275421 0.102269 1.71742e-05 496 30. 0.069223 0.062938 19.6221 26.2768 3 2459152.8889005 506120211 -12.4949727661785 59.856294395858 -0.232209662950664 0.965691423484172 -18.5314646347174 116.919898848663 -0.159564584805076 1.03487695824675 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 412 506 3 3 ZTF_r 1402304911115 0 1.9519 127.006 11.1715 25.7116 2.55034e-05 0.0356976 0.0734531 2.88008e-05 500 30. 0.064929 0.061359 19.2792 25.7116 1 2459156.804919 506120211 -10.1442521075863 43.4589022752091 -0.259654636923894 1.02868473174743 72.3362862599574 86.3680782465553 0.843175821301596 1.02820636230249 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 413 506 3 3 ZTF_r 1402306871115 0 1.8332 216.745 13.9968 26.2918 9.9864e-06 0.0224418 0.0933943 1.13108e-05 500 30. 0.060318 0.055839 19.7041 26.2918 3 2459156.806875 506120211 66.5507939592083 53.375683910314 1.38696208605148 0.889035815864521 75.1580249497435 108.692908990666 0.696128379253224 1.02570191122001 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 414 506 3 3 ZTF_g 1402427411115 0 2.7684 110.397 16.568 26.3658 8.20104e-05 0.0423883 -0.0484765 0.000132179 295 30. 0.071695 0.079868 19.2327 26.3658 1 2459156.927419 506120111 84.5149787097998 92.6679926587315 1.01451560566619 0.941403351791175 339.099554966419 145.205886275501 2.35103010446469 1.05724957740195 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 415 506 3 3 ZTF_g 1402427881115 0 2.7236 109.696 16.504 26.3902 6.44402e-05 0.0374952 -0.0578016 0.000104521 304 30. 0.071583 0.074318 19.2535 26.3902 3 2459156.9278819 506120111 -43.835296265238 86.5523873842427 -0.563377756036407 0.970130453137234 -17.9854671566445 136.958436912 -0.132205074188827 1.05376050132888 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 416 506 3 3 ZTF_g 1403382621115 0 2.4985 109.623 13.3625 26.3718 4.60043e-05 0.0383695 -0.0501935 6.82159e-05 377 30. 0.065235 0.07472 19.5367 26.3718 3 2459157.8826273 506120111 66.8589129680223 66.5161427755571 1.11811649783168 1.0559525527643 82.2804604605685 112.088640083159 0.739009983833456 1.04134265059261 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 417 506 3 3 ZTF_r 1403425051115 0 2.1383 210.219 13.4253 26.2391 1.57053e-05 0.028063 0.0932649 1.7807e-05 500 30. 0.063396 0.065294 19.5712 26.2391 3 2459157.9250579 506120211 0.0859769374254077 60.0386768181315 0.00159296289497804 1.01305237735499 32.4978564941051 107.457746169138 0.304461358940641 1.04429936269546 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 418 506 3 3 ZTF_g 1404293981115 0 3.3841 110.39 10.5142 26.4071 5.59651e-05 0.0402992 -0.0849586 8.48461e-05 348 30. 0.089678 0.083449 19.5708 26.4071 3 2459158.7939815 506120111 -73.4819529031059 70.2924740465377 -1.16285793776844 0.931732756103134 -104.059585837753 99.9816975527945 -1.04779610368299 1.07155695669608 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 419 506 3 3 ZTF_g 1404295471115 0 2.9049 109.895 10.5357 26.3804 5.52912e-05 0.0422286 -0.0575496 8.10532e-05 383 30. 0.074372 0.087531 19.6781 26.3804 1 2459158.7954745 506120111 -18.7226016232564 60.7974091586748 -0.342559428292435 0.984033806872242 -2.32950784128524 92.4299810693915 -0.0253726895049742 1.06271734238146 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 420 506 3 3 ZTF_r 1404351571115 0 2.3831 214.202 10.2162 26.2565 1.26188e-05 0.0251928 0.0945558 1.42991e-05 499 30. 0.070188 0.075891 19.7815 26.2565 1 2459158.8515741 506120211 -16.5389922072216 52.5198603916369 -0.350300115641206 0.953261323101839 -6.59411549550799 90.3107450278458 -0.0735076124188234 1.04505121700759 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 421 506 3 3 ZTF_r 1404352511115 0 2.345 213.229 10.1978 26.2557 1.33327e-05 0.0256974 0.102944 1.50128e-05 498 30. 0.06427 0.069886 19.7856 26.2557 3 2459158.8525116 506120211 64.2560128100664 47.4401633478755 1.506684771419 0.969084213653413 134.03371353555 81.3555729191203 1.65860104558512 1.04591633367196 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 422 506 3 3 ZTF_r 1410319221115 0 2.4736 216.391 6.14154 26.2793 9.4741e-06 0.0217968 0.0943065 1.0737e-05 499 30. 0.06038 0.063478 20.3131 26.2793 3 2459164.8192245 506120211 25.8185404234577 32.0117525197976 0.897174739783497 0.996632304262727 63.0289032814302 52.7212212437399 1.20356480890372 1.06298964031772 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 423 506 3 3 ZTF_g 1410340821115 0 2.9053 112.933 5.11521 26.4371 2.20734e-05 0.0325003 -0.101091 2.60734e-05 484 30. 0.064104 0.061425 20.5056 26.4371 3 2459164.8408218 506120111 15.3656097418987 29.1742208504538 0.585875495114926 1.02279935724673 -1.66404702981689 45.8712228758398 -0.0365208158247259 1.04898502310541 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 424 506 3 3 ZTF_g 1411301031115 0 2.2499 112.512 5.09563 26.4387 1.53402e-05 0.0275374 -0.109065 1.75355e-05 495 30. 0.061581 0.056771 20.7317 26.4387 1 2459165.8010301 506120111 -12.0327961015165 24.4958832909114 -0.546422098002279 0.963230684650768 -24.646253255039 44.7406327747157 -0.554579710878693 1.03676514612173 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 425 506 3 3 ZTF_g 1411301961115 0 2.2456 112.954 5.08914 26.4459 1.58636e-05 0.028142 -0.116592 1.81124e-05 496 30. 0.060176 0.058722 20.7103 26.4459 3 2459165.8019676 506120111 -18.6039781789377 24.3357132118023 -0.850386865629796 0.954693998943011 -78.0284915074135 44.8419892829162 -1.75179600957189 1.03359549303604 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 426 506 3 3 ZTF_r 1411348271115 0 1.5717 215.79 6.02607 26.2678 7.938e-06 0.019938 0.0904367 8.99047e-06 498 30. 0.060597 0.063237 20.6295 26.2678 3 2459165.8482755 506120211 -7.62178784893366 26.3640271695995 -0.321588053242435 0.830230766364432 70.22570607995 53.7018511422106 1.31650359805302 1.02940778692229 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 427 506 3 3 ZTF_r 1411349211115 0 1.4809 217.741 6.0083 26.2751 1.00349e-05 0.0223676 0.0910225 1.13791e-05 497 30. 0.064898 0.073486 20.6414 26.2751 1 2459165.849213 506120211 0.198649959861662 21.2783418975826 0.0103849760653532 1.01020420213936 39.1604498729221 43.6936005709914 0.902287686084704 1.02868048371177 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 428 506 3 3 ZTF_r 1412307111115 0 1.499 207.835 6.25771 26.2367 1.04756e-05 0.0229793 0.0918834 1.18962e-05 499 30. 0.054769 0.064557 20.5749 26.2367 3 2459166.8071181 506120211 27.3165480749696 23.0597766688907 1.31772723456287 1.01400985965745 85.3640520409586 48.6231892135403 1.76744852061114 1.02134583552578 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 429 506 3 3 ZTF_g 1412415381115 0 1.8095 107.182 5.59085 26.3486 1.36633e-05 0.0261365 -0.0710308 1.57207e-05 495 30. 0.055311 0.061346 20.7385 26.3486 3 2459166.9153819 506120111 -33.0086947076735 21.9903860086983 -1.66974556743181 1.00039914855224 -72.9374694241919 43.4277207859727 -1.69082572486586 1.03250829843688 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 430 506 3 3 ZTF_g 1413304031115 4194304 3.5105 113.31 6.30601 26.4313 3.5924e-05 0.0379697 -0.0877747 4.72926e-05 420 30. 0.075147 0.069176 20.1199 26.4313 3 2459167.8040394 506120111 -2.62220835020883 39.1265348816333 -0.0745505083928275 0.9919401633219 -22.6806425748979 53.4901719408899 -0.426870903178269 1.10503756486886 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 431 506 3 3 ZTF_r 1413343731115 0 2.2022 216.8 6.40406 26.2789 7.9691e-06 0.0200383 0.0964733 9.02216e-06 500 30. 0.058677 0.059256 20.3783 26.2789 3 2459167.8437384 506120211 -24.059872814656 29.4540668140577 -0.90866303428748 0.996312333230626 44.9973434574466 52.1247646947197 0.869076405809453 1.04240582053918 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 432 506 3 3 ZTF_r 1413344671115 0 2.4589 217.023 6.4143 26.2806 8.0868e-06 0.0201822 0.0968483 9.15552e-06 500 30. 0.059679 0.061382 20.3574 26.2806 1 2459167.8446759 506120211 15.2712074524986 31.6063015438574 0.537470334805111 0.952454862794206 97.591022794859 55.091850957571 1.7833545658856 1.04504662273164 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 433 506 3 3 ZTF_g 1414266121115 0 2.0729 112.209 5.36191 26.4159 1.43843e-05 0.0267326 -0.0973239 1.63969e-05 498 30. 0.057968 0.056918 20.7221 26.4159 3 2459168.7661227 506120111 13.0058006477576 24.7879791517921 0.583647691049738 0.893502137061286 28.0676205225253 46.8884506192128 0.602635770396605 1.03224057472521 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 434 506 3 3 ZTF_r 1414314471115 0 1.798 217.58 6.76266 26.2772 9.8675e-06 0.022294 0.0903188 1.11513e-05 500 30. 0.058181 0.05651 20.4831 26.2772 3 2459168.8144792 506120211 -1.76249503296127 25.3223949496478 -0.0774244135893215 0.927744339327818 15.2243595572571 49.5322980919464 0.309432372113165 1.03117958387337 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 435 506 3 3 ZTF_r 1415295331115 0 1.8437 217.906 6.53139 26.2925 7.7589e-06 0.0196354 0.0882057 8.75106e-06 497 30. 0.056913 0.054717 20.5061 26.2925 1 2459169.7953356 506120211 -8.59849039456425 26.0368075230078 -0.367357811365176 1.06213604953674 51.7004363010464 50.0171152361717 1.04061662629581 1.03635705434599 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 436 506 3 3 ZTF_r 1415296271115 0 1.7139 218.093 6.50893 26.277 7.7853e-06 0.0196881 0.0941282 8.78341e-06 497 30. 0.057562 0.054588 20.5351 26.277 3 2459169.7962731 506120211 -23.5602951880913 26.259752074012 -0.998033012822319 0.9577277246424 2.45786047030283 52.4412728190786 0.0471844821638823 1.02834417649641 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 437 506 3 3 ZTF_g 1415319451115 0 2.7987 113.172 5.29521 26.4436 2.06266e-05 0.0314532 -0.106193 2.41735e-05 485 30. 0.065356 0.063379 20.51 26.4436 1 2459169.819456 506120111 -25.3615137355987 29.7513045332332 -0.948252418687645 0.929155965505928 -71.077689876503 48.0841873000644 -1.48814831288983 1.04297527556471 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 438 506 3 3 ZTF_g 1415320391115 0 2.2127 113.249 5.26056 26.4152 1.66579e-05 0.0287134 -0.0831165 1.89849e-05 495 30. 0.062101 0.059709 20.684 26.4152 3 2459169.8203935 506120111 -18.2928268786814 26.3928047193252 -0.770992371429844 0.930182029538104 -84.0588892708209 47.7613339902567 -1.77183138862168 1.03720694542159 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 439 506 3 3 ZTF_g 1416223561115 0 2.2365 109.671 5.50571 26.3891 1.9077e-05 0.0310678 -0.0944865 2.15735e-05 500 30. 0.062885 0.058965 20.588 26.3891 3 2459170.7235648 506120111 2.95675267398513 28.0213359865428 0.117376447703639 0.952292647226116 22.1820225533698 51.4761793009697 0.433820459380649 1.03205491524026 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 440 506 3 3 ZTF_r 1416263641115 0 1.8596 215.476 6.69782 26.2655 8.1168e-06 0.0202449 0.0928365 9.14523e-06 502 30. 0.058847 0.055713 20.4507 26.2655 3 2459170.7636458 506120211 9.90468551466077 25.9061988865447 0.425296488044549 1.08342190701765 55.3965590304763 49.8139155827152 1.11955981356611 1.03490472456157 1.29227778516566 20.8949998855591 0.0649999976158142 0.935000002384186 0.0489999987185001 2458340.956678 2458437.829097 0
 441 506 3 3 ZTF_g 1417256421115 4194304 2.4649 110.417 5.99498 26.4296 2.5519e-05 0.0333785 -0.111968 2.94717e-05 438 30. 0.066692 0.059901 20.4603 26.4296 1 2459171.7564236 506120111 -28.3373044210837 34.0430886443652 -0.925943273618239 1.0869392237337 49.568066933806 59.7179273100227 0.835626971067432 1.03418315148991 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
 442 506 3 3 ZTF_g 1417258351115 37748736 2.0898 41.7669 3.54331 25.3348 3.88111e-05 0.0422025 -0.0952447 4.76558e-05 458 30. 0.067994 0.061868 20.0902 25.3348 3 2459171.7583565 506120111 10.3163532428302 15.8707572563546 0.723075016838653 0.977165012486942 -3.44769739108067 30.1333104854971 -0.115185413598784 1.03170686390955 1.6949662104624 21.6250001907349 0.151999995112419 2.23699998855591 0.270999997854233 2458323.943912 2458431.907211 0
