Start Date,dt_rest,t_exp,Filter,fnu,e_fnu,Instrument,Flare?
(UT),(days),(sec.),,(uJy),(uJy),,
2022-12-19 02:07:03,102.61506,20,g,-0.28,0.96,GTC/ULTRACAM,  
2022-12-19 02:07:22,102.61529,20,u,1.06,2.31,GTC/ULTRACAM,  
2022-12-19 02:07:22,102.61529,20,g,-0.12,1.01,GTC/ULTRACAM,  
2022-12-19 02:07:22,102.61529,20,i,3.71,2.12,GTC/ULTRACAM,  
2022-12-19 02:07:42,102.61552,20,g,1.79,1.00,GTC/ULTRACAM,  
2022-12-19 02:07:42,102.61552,20,i,1.12,2.14,GTC/ULTRACAM,  
2022-12-19 02:07:42,102.61552,20,u,-3.23,2.34,GTC/ULTRACAM,  
2022-12-19 02:08:02,102.61575,20,u,-0.75,1.88,GTC/ULTRACAM,  
2022-12-19 02:08:02,102.61575,20,g,-0.73,0.90,GTC/ULTRACAM,  
2022-12-19 02:08:02,102.61575,20,i,-5.02,1.84,GTC/ULTRACAM,  
2022-12-19 02:08:23,102.61599,20,u,1.92,2.16,GTC/ULTRACAM,  
2022-12-19 02:08:23,102.61599,20,g,0.55,0.96,GTC/ULTRACAM,  
2022-12-19 02:08:23,102.61599,20,i,3.49,2.09,GTC/ULTRACAM,  
2022-12-19 02:08:43,102.61622,20,i,4.97,1.94,GTC/ULTRACAM,  
2022-12-19 02:08:43,102.61622,20,u,1.36,1.97,GTC/ULTRACAM,  
2022-12-19 02:08:43,102.61622,20,g,0.74,0.99,GTC/ULTRACAM,  
2022-12-19 02:09:03,102.61645,20,u,2.85,1.93,GTC/ULTRACAM,  
2022-12-19 02:09:03,102.61645,20,g,-1.20,0.97,GTC/ULTRACAM,  
2022-12-19 02:09:03,102.61645,20,i,-0.62,2.17,GTC/ULTRACAM,  
2022-12-19 02:09:23,102.61668,20,u,2.13,1.91,GTC/ULTRACAM,  
2022-12-19 02:09:23,102.61668,20,g,1.24,0.94,GTC/ULTRACAM,  
2022-12-19 02:09:23,102.61668,20,i,0.90,1.96,GTC/ULTRACAM,  
2022-12-19 02:09:42,102.61691,20,g,0.51,0.94,GTC/ULTRACAM,  
2022-12-19 02:09:42,102.61691,20,i,1.46,1.94,GTC/ULTRACAM,  
2022-12-19 02:09:42,102.61691,20,u,-1.36,2.13,GTC/ULTRACAM,  
2022-12-19 02:10:02,102.61714,20,g,0.03,0.99,GTC/ULTRACAM,  
2022-12-19 02:10:02,102.61714,20,u,-4.47,2.26,GTC/ULTRACAM,  
2022-12-19 02:10:02,102.61714,20,i,4.56,2.05,GTC/ULTRACAM,  
2022-12-19 02:10:22,102.61737,20,i,-2.71,2.15,GTC/ULTRACAM,  
2022-12-19 02:10:22,102.61737,20,g,0.92,0.91,GTC/ULTRACAM,  
2022-12-19 02:10:22,102.61737,20,u,1.72,2.27,GTC/ULTRACAM,  
2022-12-19 02:10:43,102.61761,20,i,2.79,2.12,GTC/ULTRACAM,  
2022-12-19 02:10:43,102.61761,20,g,0.52,0.91,GTC/ULTRACAM,  
2022-12-19 02:10:43,102.61761,20,u,1.28,2.35,GTC/ULTRACAM,  
2022-12-19 02:11:03,102.61784,20,i,-2.94,2.09,GTC/ULTRACAM,  
2022-12-19 02:11:03,102.61784,20,u,2.52,2.27,GTC/ULTRACAM,  
2022-12-19 02:11:03,102.61784,20,g,-0.46,0.99,GTC/ULTRACAM,  
2022-12-19 02:11:23,102.61807,20,u,0.12,2.16,GTC/ULTRACAM,  
2022-12-19 02:11:23,102.61807,20,g,0.55,1.07,GTC/ULTRACAM,  
2022-12-19 02:11:23,102.61807,20,i,0.77,2.10,GTC/ULTRACAM,  
2022-12-19 02:11:43,102.61830,20,u,-1.36,2.21,GTC/ULTRACAM,  
2022-12-19 02:11:43,102.61830,20,g,-0.21,0.94,GTC/ULTRACAM,  
2022-12-19 02:11:43,102.61830,20,i,2.97,2.14,GTC/ULTRACAM,  
2022-12-19 02:12:02,102.61853,20,u,-1.10,2.24,GTC/ULTRACAM,  
2022-12-19 02:12:02,102.61853,20,g,-1.00,1.00,GTC/ULTRACAM,  
2022-12-19 02:12:02,102.61853,20,i,3.90,2.05,GTC/ULTRACAM,  
2022-12-19 02:12:22,102.61876,20,u,0.46,2.18,GTC/ULTRACAM,  
2022-12-19 02:12:22,102.61876,20,g,-0.54,0.89,GTC/ULTRACAM,  
2022-12-19 02:12:22,102.61876,20,i,2.42,2.19,GTC/ULTRACAM,  
2022-12-19 02:12:43,102.61900,20,u,1.26,2.15,GTC/ULTRACAM,  
2022-12-19 02:12:43,102.61900,20,g,1.02,1.00,GTC/ULTRACAM,  
2022-12-19 02:12:43,102.61900,20,i,5.36,2.22,GTC/ULTRACAM,  
2022-12-19 02:13:03,102.61923,20,i,1.59,2.05,GTC/ULTRACAM,  
2022-12-19 02:13:03,102.61923,20,g,-0.51,0.90,GTC/ULTRACAM,  
2022-12-19 02:13:03,102.61923,20,u,1.05,2.47,GTC/ULTRACAM,  
2022-12-19 02:13:23,102.61946,20,u,2.45,2.10,GTC/ULTRACAM,  
2022-12-19 02:13:23,102.61946,20,g,1.38,0.97,GTC/ULTRACAM,  
2022-12-19 02:13:23,102.61946,20,i,1.89,1.87,GTC/ULTRACAM,  
2022-12-19 02:13:43,102.61969,20,u,-3.06,2.26,GTC/ULTRACAM,  
2022-12-19 02:13:43,102.61969,20,g,-0.18,0.96,GTC/ULTRACAM,  
2022-12-19 02:13:43,102.61969,20,i,3.77,2.09,GTC/ULTRACAM,  
2022-12-19 02:14:02,102.61992,20,g,-0.04,1.05,GTC/ULTRACAM,  
2022-12-19 02:14:02,102.61992,20,u,1.16,2.18,GTC/ULTRACAM,  
2022-12-19 02:14:02,102.61992,20,i,4.23,2.16,GTC/ULTRACAM,  
2022-12-19 02:14:22,102.62015,20,i,-4.62,1.98,GTC/ULTRACAM,  
2022-12-19 02:14:22,102.62015,20,g,2.10,0.90,GTC/ULTRACAM,  
2022-12-19 02:14:22,102.62015,20,u,0.59,1.93,GTC/ULTRACAM,  
2022-12-19 02:14:43,102.62039,20,u,0.19,2.29,GTC/ULTRACAM,  
2022-12-19 02:14:43,102.62039,20,g,-0.68,1.00,GTC/ULTRACAM,  
2022-12-19 02:14:43,102.62039,20,i,2.21,2.24,GTC/ULTRACAM,  
2022-12-19 02:15:03,102.62062,20,i,-2.46,2.12,GTC/ULTRACAM,  
2022-12-19 02:15:03,102.62062,20,u,4.00,2.42,GTC/ULTRACAM,  
2022-12-19 02:15:03,102.62062,20,g,-0.12,0.97,GTC/ULTRACAM,  
2022-12-19 02:15:23,102.62085,20,g,0.21,0.95,GTC/ULTRACAM,  
2022-12-19 02:15:23,102.62085,20,i,1.87,2.21,GTC/ULTRACAM,  
2022-12-19 02:15:23,102.62085,20,u,0.69,2.47,GTC/ULTRACAM,  
2022-12-19 02:15:43,102.62108,20,u,3.35,1.96,GTC/ULTRACAM,  
2022-12-19 02:15:43,102.62108,20,i,0.39,1.90,GTC/ULTRACAM,  
2022-12-19 02:15:43,102.62108,20,g,-0.51,0.89,GTC/ULTRACAM,  
2022-12-19 02:16:03,102.62131,20,u,1.52,2.01,GTC/ULTRACAM,  
2022-12-19 02:16:03,102.62131,20,g,0.14,0.99,GTC/ULTRACAM,  
2022-12-19 02:16:03,102.62131,20,i,0.83,1.95,GTC/ULTRACAM,  
2022-12-19 02:16:22,102.62154,20,u,0.74,2.16,GTC/ULTRACAM,  
2022-12-19 02:16:22,102.62154,20,g,-0.50,0.95,GTC/ULTRACAM,  
2022-12-19 02:16:22,102.62154,20,i,-1.56,1.96,GTC/ULTRACAM,  
2022-12-19 02:16:43,102.62178,20,g,-0.91,1.00,GTC/ULTRACAM,  
2022-12-19 02:16:43,102.62178,20,u,2.23,2.06,GTC/ULTRACAM,  
2022-12-19 02:16:43,102.62178,20,i,-0.03,2.01,GTC/ULTRACAM,  
2022-12-19 02:17:03,102.62201,20,g,-0.38,0.95,GTC/ULTRACAM,  
2022-12-19 02:17:03,102.62201,20,i,1.89,2.04,GTC/ULTRACAM,  
2022-12-19 02:17:03,102.62201,20,u,0.12,2.17,GTC/ULTRACAM,  
2022-12-19 02:17:23,102.62224,20,u,1.61,1.91,GTC/ULTRACAM,  
2022-12-19 02:17:23,102.62224,20,g,-0.34,0.90,GTC/ULTRACAM,  
2022-12-19 02:17:23,102.62224,20,i,2.06,1.87,GTC/ULTRACAM,  
2022-12-19 02:17:43,102.62247,20,u,1.27,2.08,GTC/ULTRACAM,  
2022-12-19 02:17:43,102.62247,20,g,0.41,0.90,GTC/ULTRACAM,  
2022-12-19 02:17:43,102.62247,20,i,-0.70,1.96,GTC/ULTRACAM,  
2022-12-19 02:18:03,102.62270,20,u,2.82,2.19,GTC/ULTRACAM,  
2022-12-19 02:18:03,102.62270,20,g,-0.98,0.94,GTC/ULTRACAM,  
2022-12-19 02:18:03,102.62270,20,i,1.28,1.95,GTC/ULTRACAM,  
2022-12-19 02:18:23,102.62293,20,u,1.49,2.08,GTC/ULTRACAM,  
2022-12-19 02:18:23,102.62293,20,g,0.12,0.83,GTC/ULTRACAM,  
2022-12-19 02:18:23,102.62293,20,i,-2.78,1.94,GTC/ULTRACAM,  
2022-12-19 02:18:42,102.62316,20,u,3.62,2.04,GTC/ULTRACAM,  
2022-12-19 02:18:42,102.62316,20,g,2.00,0.86,GTC/ULTRACAM,  
2022-12-19 02:18:42,102.62316,20,i,0.61,1.98,GTC/ULTRACAM,  
2022-12-19 02:19:03,102.62340,20,u,2.04,2.00,GTC/ULTRACAM,  
2022-12-19 02:19:03,102.62340,20,g,-0.74,0.83,GTC/ULTRACAM,  
2022-12-19 02:19:03,102.62340,20,i,-1.79,1.83,GTC/ULTRACAM,  
2022-12-19 02:19:23,102.62363,20,i,0.12,1.87,GTC/ULTRACAM,  
2022-12-19 02:19:23,102.62363,20,g,0.03,0.99,GTC/ULTRACAM,  
2022-12-19 02:19:23,102.62363,20,u,1.61,2.07,GTC/ULTRACAM,  
2022-12-19 02:19:43,102.62386,20,u,0.70,2.06,GTC/ULTRACAM,  
2022-12-19 02:19:43,102.62386,20,g,1.26,0.98,GTC/ULTRACAM,  
2022-12-19 02:19:43,102.62386,20,i,1.26,1.83,GTC/ULTRACAM,  
2022-12-19 02:20:03,102.62409,20,u,-0.16,2.45,GTC/ULTRACAM,  
2022-12-19 02:20:03,102.62409,20,g,-1.47,1.02,GTC/ULTRACAM,  
2022-12-19 02:20:03,102.62409,20,i,-2.57,1.98,GTC/ULTRACAM,  
2022-12-19 02:20:23,102.62432,20,u,-0.30,2.30,GTC/ULTRACAM,  
2022-12-19 02:20:23,102.62432,20,g,0.47,0.96,GTC/ULTRACAM,  
2022-12-19 02:20:23,102.62432,20,i,-0.04,1.98,GTC/ULTRACAM,  
2022-12-19 02:20:43,102.62455,20,u,-3.34,2.18,GTC/ULTRACAM,  
2022-12-19 02:20:43,102.62455,20,g,1.57,0.98,GTC/ULTRACAM,  
2022-12-19 02:20:43,102.62455,20,i,0.06,1.91,GTC/ULTRACAM,  
2022-12-19 02:21:03,102.62479,20,i,-0.77,2.06,GTC/ULTRACAM,  
2022-12-19 02:21:03,102.62479,20,g,0.87,1.02,GTC/ULTRACAM,  
2022-12-19 02:21:03,102.62479,20,u,1.23,2.27,GTC/ULTRACAM,  
2022-12-19 02:21:23,102.62502,20,g,0.43,1.03,GTC/ULTRACAM,  
2022-12-19 02:21:23,102.62502,20,u,0.78,2.30,GTC/ULTRACAM,  
2022-12-19 02:21:23,102.62502,20,i,-0.40,2.22,GTC/ULTRACAM,  
2022-12-19 02:21:43,102.62525,20,u,0.67,2.49,GTC/ULTRACAM,  
2022-12-19 02:21:43,102.62525,20,i,-3.00,2.25,GTC/ULTRACAM,  
2022-12-19 02:21:43,102.62525,20,g,-0.51,1.01,GTC/ULTRACAM,  
2022-12-19 02:22:03,102.62548,20,u,-1.45,2.43,GTC/ULTRACAM,  
2022-12-19 02:22:03,102.62548,20,g,-2.01,0.94,GTC/ULTRACAM,  
2022-12-19 02:22:03,102.62548,20,i,2.45,2.07,GTC/ULTRACAM,  
2022-12-19 02:22:23,102.62571,20,u,-2.34,2.25,GTC/ULTRACAM,  
2022-12-19 02:22:23,102.62571,20,g,-0.38,1.02,GTC/ULTRACAM,  
2022-12-19 02:22:23,102.62571,20,i,-1.80,2.05,GTC/ULTRACAM,  
2022-12-19 02:22:43,102.62594,20,g,0.15,1.10,GTC/ULTRACAM,  
2022-12-19 02:22:43,102.62594,20,u,6.52,2.36,GTC/ULTRACAM,  
2022-12-19 02:22:43,102.62594,20,i,-2.91,2.05,GTC/ULTRACAM,  
2022-12-19 02:23:03,102.62618,20,u,-2.26,2.24,GTC/ULTRACAM,  
2022-12-19 02:23:03,102.62618,20,i,-1.08,1.99,GTC/ULTRACAM,  
2022-12-19 02:23:03,102.62618,20,g,0.56,1.04,GTC/ULTRACAM,  
2022-12-19 02:23:23,102.62641,20,u,-1.48,2.39,GTC/ULTRACAM,  
2022-12-19 02:23:23,102.62641,20,g,-0.71,1.07,GTC/ULTRACAM,  
2022-12-19 02:23:23,102.62641,20,i,-3.25,2.03,GTC/ULTRACAM,  
2022-12-19 02:23:43,102.62664,20,u,0.09,2.23,GTC/ULTRACAM,  
2022-12-19 02:23:43,102.62664,20,g,0.06,1.07,GTC/ULTRACAM,  
2022-12-19 02:23:43,102.62664,20,i,1.30,2.28,GTC/ULTRACAM,  
2022-12-19 02:24:03,102.62687,20,i,-0.41,2.42,GTC/ULTRACAM,  
2022-12-19 02:24:03,102.62687,20,u,-0.99,2.52,GTC/ULTRACAM,  
2022-12-19 02:24:03,102.62687,20,g,-1.42,1.07,GTC/ULTRACAM,  
2022-12-19 02:24:23,102.62710,20,u,-3.53,2.47,GTC/ULTRACAM,  
2022-12-19 02:24:23,102.62710,20,i,-1.26,1.98,GTC/ULTRACAM,  
2022-12-19 02:24:23,102.62710,20,g,0.72,1.07,GTC/ULTRACAM,  
2022-12-19 02:24:43,102.62733,20,i,-3.04,2.18,GTC/ULTRACAM,  
2022-12-19 02:24:43,102.62733,20,u,1.39,2.51,GTC/ULTRACAM,  
2022-12-19 02:24:43,102.62733,20,g,-1.35,1.03,GTC/ULTRACAM,  
2022-12-19 02:25:03,102.62756,20,u,1.20,2.62,GTC/ULTRACAM,  
2022-12-19 02:25:03,102.62756,20,g,-0.55,0.99,GTC/ULTRACAM,  
2022-12-19 02:25:03,102.62756,20,i,2.49,2.35,GTC/ULTRACAM,  
2022-12-19 02:25:23,102.62780,20,u,1.62,2.45,GTC/ULTRACAM,  
2022-12-19 02:25:23,102.62780,20,g,0.51,1.03,GTC/ULTRACAM,  
2022-12-19 02:25:23,102.62780,20,i,-1.88,2.05,GTC/ULTRACAM,  
2022-12-19 02:25:43,102.62803,20,u,-3.62,2.35,GTC/ULTRACAM,  
2022-12-19 02:25:43,102.62803,20,g,-0.43,0.99,GTC/ULTRACAM,  
2022-12-19 02:25:43,102.62803,20,i,0.84,1.95,GTC/ULTRACAM,  
2022-12-19 02:26:03,102.62826,20,i,0.35,2.21,GTC/ULTRACAM,  
2022-12-19 02:26:03,102.62826,20,g,-1.41,1.00,GTC/ULTRACAM,  
2022-12-19 02:26:03,102.62826,20,u,0.86,2.30,GTC/ULTRACAM,  
2022-12-19 02:26:23,102.62849,20,u,1.02,2.01,GTC/ULTRACAM,  
2022-12-19 02:26:23,102.62849,20,g,-1.01,0.99,GTC/ULTRACAM,  
2022-12-19 02:26:23,102.62849,20,i,0.18,2.00,GTC/ULTRACAM,  
2022-12-19 02:26:43,102.62872,20,u,-4.38,2.61,GTC/ULTRACAM,  
2022-12-19 02:26:43,102.62872,20,g,-0.50,0.96,GTC/ULTRACAM,  
2022-12-19 02:26:43,102.62872,20,i,-0.33,2.17,GTC/ULTRACAM,  
2022-12-19 02:27:03,102.62895,20,u,-2.57,2.30,GTC/ULTRACAM,  
2022-12-19 02:27:03,102.62895,20,g,0.44,0.98,GTC/ULTRACAM,  
2022-12-19 02:27:03,102.62895,20,i,3.58,2.14,GTC/ULTRACAM,  
2022-12-19 02:27:23,102.62919,20,i,3.74,2.20,GTC/ULTRACAM,  
2022-12-19 02:27:23,102.62919,20,g,0.27,1.05,GTC/ULTRACAM,  
2022-12-19 02:27:23,102.62919,20,u,0.57,2.49,GTC/ULTRACAM,  
2022-12-19 02:27:43,102.62942,20,i,-0.96,2.05,GTC/ULTRACAM,  
2022-12-19 02:27:43,102.62942,20,g,-0.35,1.00,GTC/ULTRACAM,  
2022-12-19 02:27:43,102.62942,20,u,-0.41,2.41,GTC/ULTRACAM,  
2022-12-19 02:28:03,102.62965,20,i,-2.53,2.51,GTC/ULTRACAM,  
2022-12-19 02:28:03,102.62965,20,g,0.62,1.09,GTC/ULTRACAM,  
2022-12-19 02:28:03,102.62965,20,u,-3.68,2.47,GTC/ULTRACAM,  
2022-12-19 02:28:23,102.62988,20,u,3.19,2.41,GTC/ULTRACAM,  
2022-12-19 02:28:23,102.62988,20,g,-0.66,1.06,GTC/ULTRACAM,  
2022-12-19 02:28:23,102.62988,20,i,-1.54,2.95,GTC/ULTRACAM,  
2022-12-19 02:28:43,102.63011,20,u,-2.51,2.33,GTC/ULTRACAM,  
2022-12-19 02:28:43,102.63011,20,g,0.06,1.02,GTC/ULTRACAM,  
2022-12-19 02:28:43,102.63011,20,i,-0.24,2.13,GTC/ULTRACAM,  
2022-12-19 02:29:03,102.63034,20,g,0.52,0.94,GTC/ULTRACAM,  
2022-12-19 02:29:03,102.63034,20,u,0.72,2.33,GTC/ULTRACAM,  
2022-12-19 02:29:03,102.63034,20,i,1.65,1.96,GTC/ULTRACAM,  
2022-12-19 02:29:24,102.63058,20,g,1.78,1.00,GTC/ULTRACAM,  
2022-12-19 02:29:24,102.63058,20,i,-2.19,2.17,GTC/ULTRACAM,  
2022-12-19 02:29:24,102.63058,20,u,-3.93,2.25,GTC/ULTRACAM,  
2022-12-19 02:29:43,102.63081,20,u,2.23,2.35,GTC/ULTRACAM,  
2022-12-19 02:29:43,102.63081,20,g,2.41,1.08,GTC/ULTRACAM,  
2022-12-19 02:29:43,102.63081,20,i,2.17,2.19,GTC/ULTRACAM,  
2022-12-19 02:30:03,102.63104,20,u,-2.34,2.52,GTC/ULTRACAM,  
2022-12-19 02:30:03,102.63104,20,g,-0.94,1.01,GTC/ULTRACAM,  
2022-12-19 02:30:03,102.63104,20,i,2.83,2.19,GTC/ULTRACAM,  
2022-12-19 02:30:23,102.63127,20,g,-0.51,1.09,GTC/ULTRACAM,  
2022-12-19 02:30:23,102.63127,20,u,0.28,2.28,GTC/ULTRACAM,  
2022-12-19 02:30:23,102.63127,20,i,-3.61,2.11,GTC/ULTRACAM,  
2022-12-19 02:30:43,102.63150,20,u,-1.20,2.50,GTC/ULTRACAM,  
2022-12-19 02:30:43,102.63150,20,g,-0.81,1.06,GTC/ULTRACAM,  
2022-12-19 02:30:43,102.63150,20,i,0.69,2.11,GTC/ULTRACAM,  
2022-12-19 02:31:03,102.63173,20,u,-0.28,2.63,GTC/ULTRACAM,  
2022-12-19 02:31:03,102.63173,20,g,-1.29,0.99,GTC/ULTRACAM,  
2022-12-19 02:31:03,102.63173,20,i,-3.31,2.13,GTC/ULTRACAM,  
2022-12-19 02:31:24,102.63197,20,u,0.38,2.60,GTC/ULTRACAM,  
2022-12-19 02:31:24,102.63197,20,g,1.72,1.12,GTC/ULTRACAM,  
2022-12-19 02:31:24,102.63197,20,i,1.04,2.13,GTC/ULTRACAM,  
2022-12-19 02:31:43,102.63220,20,u,0.47,2.33,GTC/ULTRACAM,  
2022-12-19 02:31:43,102.63220,20,g,-0.06,1.03,GTC/ULTRACAM,  
2022-12-19 02:31:43,102.63220,20,i,-0.68,2.29,GTC/ULTRACAM,  
2022-12-19 02:32:03,102.63243,20,i,-1.80,2.04,GTC/ULTRACAM,  
2022-12-19 02:32:03,102.63243,20,g,-1.27,0.91,GTC/ULTRACAM,  
2022-12-19 02:32:03,102.63243,20,u,-1.83,2.26,GTC/ULTRACAM,  
2022-12-19 02:32:23,102.63266,20,u,-1.83,2.37,GTC/ULTRACAM,  
2022-12-19 02:32:23,102.63266,20,g,1.28,1.04,GTC/ULTRACAM,  
2022-12-19 02:32:23,102.63266,20,i,0.35,2.20,GTC/ULTRACAM,  
2022-12-19 02:32:43,102.63289,20,u,1.38,2.31,GTC/ULTRACAM,  
2022-12-19 02:32:43,102.63289,20,g,0.36,1.02,GTC/ULTRACAM,  
2022-12-19 02:32:43,102.63289,20,i,-1.11,2.06,GTC/ULTRACAM,  
2022-12-19 02:33:03,102.63312,20,u,1.66,2.58,GTC/ULTRACAM,  
2022-12-19 02:33:03,102.63312,20,g,-0.57,1.05,GTC/ULTRACAM,  
2022-12-19 02:33:03,102.63312,20,i,-0.65,2.25,GTC/ULTRACAM,  
2022-12-19 02:33:23,102.63335,20,u,4.36,2.88,GTC/ULTRACAM,  
2022-12-19 02:33:23,102.63335,20,g,0.82,1.23,GTC/ULTRACAM,  
2022-12-19 02:33:23,102.63335,20,i,2.07,2.37,GTC/ULTRACAM,  
2022-12-19 02:33:44,102.63359,20,i,-3.60,2.02,GTC/ULTRACAM,  
2022-12-19 02:33:44,102.63359,20,g,3.46,1.08,GTC/ULTRACAM,  
2022-12-19 02:33:44,102.63359,20,u,0.56,2.29,GTC/ULTRACAM,  
2022-12-19 02:34:03,102.63382,20,u,-3.98,6.80,GTC/ULTRACAM,  
2022-12-19 02:34:03,102.63382,20,g,-0.43,2.14,GTC/ULTRACAM,  
2022-12-19 02:34:03,102.63382,20,i,2.20,4.24,GTC/ULTRACAM,  
2022-12-19 04:58:04,102.73383,30.0,g_ZTF,2.09,3.38,ZTF,  
2022-12-19 05:56:49,102.77463,30.0,r_ZTF,5.16,2.96,ZTF,  
2022-12-19 14:30:02,103.13102,26.5,r,-0.00,2.08,TNT/ULTRASPEC,  
2022-12-19 14:30:52,103.13161,29.85,r,3.59,2.22,TNT/ULTRASPEC,  
2022-12-19 14:31:23,103.13196,29.85,r,3.79,2.49,TNT/ULTRASPEC,  
2022-12-19 14:31:53,103.13231,29.85,r,0.93,1.99,TNT/ULTRASPEC,  
2022-12-19 14:32:22,103.13265,29.85,r,-2.74,2.23,TNT/ULTRASPEC,  
2022-12-19 14:32:53,103.13300,29.85,r,1.46,2.31,TNT/ULTRASPEC,  
2022-12-19 14:33:22,103.13334,29.85,r,-0.95,2.28,TNT/ULTRASPEC,  
2022-12-19 14:33:52,103.13369,29.85,r,-5.61,2.31,TNT/ULTRASPEC,  
2022-12-19 14:34:22,103.13403,29.85,r,-0.58,2.00,TNT/ULTRASPEC,  
2022-12-19 14:34:52,103.13438,29.85,r,3.15,1.85,TNT/ULTRASPEC,  
2022-12-19 14:35:22,103.13473,29.85,r,-2.20,2.11,TNT/ULTRASPEC,  
2022-12-19 14:35:51,103.13507,29.85,r,2.64,2.12,TNT/ULTRASPEC,  
2022-12-19 14:36:22,103.13542,29.85,r,0.97,1.92,TNT/ULTRASPEC,  
2022-12-19 14:36:51,103.13576,29.85,r,4.91,2.15,TNT/ULTRASPEC,  
2022-12-19 14:37:21,103.13611,29.85,r,4.54,2.01,TNT/ULTRASPEC,  
2022-12-19 14:37:51,103.13645,29.85,r,2.37,2.28,TNT/ULTRASPEC,  
2022-12-19 14:38:21,103.13680,29.85,r,0.08,2.02,TNT/ULTRASPEC,  
2022-12-19 14:38:51,103.13715,29.85,r,1.36,1.90,TNT/ULTRASPEC,  
2022-12-19 14:39:21,103.13749,29.85,r,-1.15,2.08,TNT/ULTRASPEC,  
2022-12-19 14:39:51,103.13784,29.85,r,-0.53,2.30,TNT/ULTRASPEC,  
2022-12-19 14:40:20,103.13818,29.85,r,2.34,2.06,TNT/ULTRASPEC,  
2022-12-19 14:40:50,103.13853,29.85,r,3.65,2.16,TNT/ULTRASPEC,  
2022-12-19 14:41:20,103.13887,29.85,r,3.84,2.02,TNT/ULTRASPEC,  
2022-12-19 14:41:50,103.13922,29.85,r,2.24,2.05,TNT/ULTRASPEC,  
2022-12-19 14:42:20,103.13957,29.85,r,-0.35,1.93,TNT/ULTRASPEC,  
2022-12-19 14:42:50,103.13991,29.85,r,3.40,1.79,TNT/ULTRASPEC,  
2022-12-19 14:43:20,103.14026,29.85,r,3.56,2.03,TNT/ULTRASPEC,  
2022-12-19 14:43:49,103.14060,29.85,r,-3.44,2.20,TNT/ULTRASPEC,  
2022-12-19 14:44:19,103.14095,29.85,r,3.70,2.30,TNT/ULTRASPEC,  
2022-12-19 14:44:49,103.14129,29.85,r,0.92,2.28,TNT/ULTRASPEC,  
2022-12-19 14:45:19,103.14164,29.85,r,-1.43,2.20,TNT/ULTRASPEC,  
2022-12-19 14:45:49,103.14199,29.85,r,5.41,2.10,TNT/ULTRASPEC,  
2022-12-19 14:46:19,103.14233,29.85,r,-1.57,2.27,TNT/ULTRASPEC,  
2022-12-19 14:46:49,103.14268,29.85,r,-2.18,2.08,TNT/ULTRASPEC,  
2022-12-19 14:47:18,103.14302,29.85,r,-5.59,2.23,TNT/ULTRASPEC,  
2022-12-19 14:47:49,103.14337,29.85,r,2.29,2.01,TNT/ULTRASPEC,  
2022-12-19 14:48:18,103.14371,29.85,r,-0.28,2.14,TNT/ULTRASPEC,  
2022-12-19 14:48:48,103.14406,29.85,r,5.84,2.19,TNT/ULTRASPEC,  
2022-12-19 14:49:18,103.14441,29.85,r,2.98,1.85,TNT/ULTRASPEC,  
2022-12-19 14:49:48,103.14475,29.85,r,1.76,2.26,TNT/ULTRASPEC,  
2022-12-19 14:50:18,103.14510,29.85,r,-2.24,2.31,TNT/ULTRASPEC,  
2022-12-19 14:50:47,103.14544,29.85,r,1.92,2.09,TNT/ULTRASPEC,  
2022-12-19 14:51:18,103.14579,29.85,r,-1.76,2.09,TNT/ULTRASPEC,  
2022-12-19 14:51:47,103.14613,29.85,r,2.10,2.17,TNT/ULTRASPEC,  
2022-12-19 14:52:17,103.14648,29.85,r,2.77,2.31,TNT/ULTRASPEC,  
2022-12-19 14:52:48,103.14683,29.85,r,3.50,2.23,TNT/ULTRASPEC,  
2022-12-19 14:53:17,103.14717,29.85,r,0.99,2.41,TNT/ULTRASPEC,  
2022-12-19 14:53:47,103.14752,29.85,r,0.96,2.18,TNT/ULTRASPEC,  
2022-12-19 14:54:16,103.14786,29.85,r,3.21,2.14,TNT/ULTRASPEC,  
2022-12-19 14:54:47,103.14821,29.85,r,4.47,2.10,TNT/ULTRASPEC,  
2022-12-19 14:55:16,103.14855,29.85,r,-1.23,1.99,TNT/ULTRASPEC,  
2022-12-19 14:55:46,103.14890,29.85,r,2.50,2.06,TNT/ULTRASPEC,  
2022-12-19 14:56:16,103.14924,29.85,r,2.45,2.03,TNT/ULTRASPEC,  
2022-12-19 14:56:46,103.14959,29.85,r,0.63,2.07,TNT/ULTRASPEC,  
2022-12-19 14:57:16,103.14994,29.85,r,0.55,2.02,TNT/ULTRASPEC,  
2022-12-19 14:57:46,103.15028,29.85,r,6.91,2.30,TNT/ULTRASPEC,  
2022-12-19 14:58:16,103.15063,29.85,r,0.55,2.15,TNT/ULTRASPEC,  
2022-12-19 14:58:45,103.15097,29.85,r,1.72,2.00,TNT/ULTRASPEC,  
2022-12-19 14:59:15,103.15132,29.85,r,0.02,2.15,TNT/ULTRASPEC,  
2022-12-19 14:59:45,103.15166,29.85,r,1.14,2.04,TNT/ULTRASPEC,  
2022-12-19 15:00:15,103.15201,29.85,r,4.13,2.09,TNT/ULTRASPEC,  
2022-12-19 15:00:45,103.15236,29.85,r,1.69,2.20,TNT/ULTRASPEC,  
2022-12-19 15:01:15,103.15270,29.85,r,2.03,2.00,TNT/ULTRASPEC,  
